id,id_prompt,essay_title,essay_text,grades,essay_year
2.html,epidemia-alimentar-sobrepeso-e-obesidade,Epidemia Alimentar,"O aumento da renda da população e o grande número de redes de ""fast food"" desencadearam uma epidemia alimentar. Isso revela, que o sobrepeso e a obesidade são problemas de saúde pública.
As agitadas rotinas da sociedade moderna, leva a população a adquirir hábitos não tão saudáveis. Dessa forma, crianças, jovens e adultos se alimentam na maioria das vezes de alimentos industrializados que contém grandes quantidades de sal e açúcar, como comidas congeladas e refrigerantes, o que elevou em 20% o aumento de pessoas na faixa do sobrepeso em todas as faixas etárias e classes sociais, conforme dados estatísticos do IBGE publicados no jornal Folha de São Paulo, por isso, pandemias, como diabetes tipo 2, problemas de pressão arterial, doenças cardiovasculares e o próprio câncer tem se tornado tão comum comuns.
Além disso, a obesidade mórbida também afeta grande parte da população. Isso demonstra, que métodos preventivos e educativos ainda são precários, pois o número de pacientes que procura o sistema Único de Saúde, atráz de procedimentos invasivos, como a cirurgia bariátrica aumenta cada vez mais. Assim, boa parte dos recursos do SUS - meio bilhão de reais anual - são direcionados diretamente ao combate da doença e uma baixa porcentagem desse valor é revertido aos métodos preventivos de combate a obesidade.
Em síntese, políticas públicas para combater o sobrepeso e a obesidade devem ser tomadas. Portanto, maiores investimentos em consultas com psicólogos e nutricionistas são essenciais, como também campanhas publicitárias para incentivar uma alimentação in natura de frutas e legumes.",[120 120  80  80 120 520],2018
6.html,epidemia-alimentar-sobrepeso-e-obesidade,O impasse da superação da obesidade no Brasil,"Segunda a constituição da república federativa do Brasil a saúde é um direito de todos e dever do estado, ou seja, compete ao estado oferecer uma saúde integral e com equidade, segundo alguns princípios do SUS (sistema único de saúde ), para combater o agravo de doenças crónicas e agudas e oferecer uma melhor qualidade de vida a população brasileira. Porém, atualmente uma das grandes dificuldades que o governo brasileiro vem sofrendo é o combate da obesidade e o sobrepeso, sendo está problemática muitas das fezes 
Em primeiro lugar, é preciso levantar uma discussão sobre o grande mercado de empresas multinacionais do ramo alimentício que representa grande ação sobre o aumento nos casos de obesidade. Grande parte desses empresas possui um grande investimento em marketing para atrair novos clientes, e grande parte do público infantil é amplamente influenciado por meio da oferta do alimento junto com brinquedos que atrai a sua atenção. Dessa forma, divido ao consumo desses alimentos calóricos a adiposidade tende a aumentar principalmente no público infantil e agravar em doenças, como diabetes tipo 2 problemas cardiovasculares além de fomentar esse tipo indústria alimentícia. Sendo assim deve-se procurar alternativas para eliminar o crescente número de obesos, buscando controlar o crescimento dessas empresas.
Em segundo lugar, outro motivo importante no aumento do índice de sobrepeso é o sedentarismo. Atualmente a transição de um público infantil que era estimulado a ter uma constante atividade física para um público que está influenciado por aparelhos tecnológicos, como vídeos games, celulares em outros dispositivos que não tem a necessidade de ter grande locomoção, leva ao sedentarismo que relacionado a falta de atividade física e com o consumo excessivo de alimentos calóricos, como os de fast food, desempenha considerável papel na obesidade. À vista disso, a obesidade infantil proporciona consequências graves, desde doenças crônicas e agudas até mesmo o bullying.
Em virtude dos argumentos apresentados, infere-se, portanto, que deve-se buscar alternativas para combater a obesidade e o sobrepeso não devendo está fazer parte da sociedade brasileira. Logo, cabe ao governo federal, juntamente com o sistema único de saúde incentivar o consumo de alimentos saudáveis por meio de campanhas em mídias sociais e escolas a fim de combater o consumo de alimentos ricos em calorias. Ademais, é preciso que as escolas com apoio dos pais estimulem seus filhos a praticarem esportes, como natação, futebol, para que se possa combater o sedentarismo nas casas das famílias brasileiras. Dessarte, a obesidade e o sobrepeso no Brasil estarão se findando-se aos poucos.",[120 120 120 160 120 640],2018
12.html,epidemia-alimentar-sobrepeso-e-obesidade,A Falta de Educação Alimentar para ter uma Vida Melhor,"Alimentação no passar de décadas vem cedo muito industrializado cheio de substância que causa o aumento de obesidade de corrente de uma má alimentação, isso também sendo um agravante na sociedade por esta acima do peso por uma falta de educação alimentar e também falando do fator genético ou hereditário. A obesidade é grande problema na sociedade porque ela traz (várias) complicação na saúde com, por exemplo: dificuldade de respirar e caminhar ou fazer qualquer atividade física (problemas) no coração e sanguíneos com isso o sobrepeso querendo ou não falta de educação alimentar por descuido do dia a dia, por fatores da vida cotidiana a sociedade por não ter um abito de ter alimentação saudável. Mais o Brasil ainda caminha em passo pequeno sobre cuidar da obesidade que uma epidemia junto sobre o peso por causa também de aspectos culturais das suas culinárias Brasileiras e por falta de interesses muitas da sociedade que se acomoda, que poucos fazer atividades físicas para cuidar da saúde. Sobre os jovens nas escolas públicas fica difícil porque por falta de profissionais habilitados na área da nutrição e também recursos para fazer um programa de assuntos relacionados (alimentação) é pouco falado também sobre a obesidade e sobre o peso que é uma decorrência da epidemia da alimentação e da má educação nas partes da população de baixa renda, mais a outra parte da sociedade não se preocupa muito nessa questão, mas a relação sobre a epidemia alimentar e da obesidade e sobre o peso preocupante em quase toda a sociedade. ",[0 0 0 0 0 0],2018
0.html,epidemia-alimentar-sobrepeso-e-obesidade,O sobrepeso e seus males,"Estamos vivendo uma epidemia de obesidade e sobrepeso em grande parte do planeta.
É necessário reverter esta situação, conscientizando e alertando as pessoas a respeito dos perigos deste mal.
É comprovado pela ciência e pela medicina, que o excesso de peso pode acarretar sérios problemas e riscos à saúde da população, com o surgimento de muitas doenças e outros males.
Muitas vezes, uma alimentação errada, como as comidas fast food, refrigerantes, salgadinhos, doces, chocolates, etc., contribuem para que as pessoas fiquem com o peso elevado.
Talvez, então, a solução esteja no consumo de alimentos menos calóricos e a mudança nos hábitos alimentares, uma boa dieta, além da prática regular de atividades e exercícios físicos nas academias.
Só assim, estaremos tomando medidas para combater o sobrepeso e ter um padrão e uma qualidade de vida mais saudável.",[120 120 120 120 120 600],2018
1.html,epidemia-alimentar-sobrepeso-e-obesidade,Amo muito tudo isso?,"Os hábitos alimentares são culturais e representam os valores de uma nação ou de um grupo. Quando se opta por consumir um alimento em detrimento de outro, deve-se levar em consideração todo o processo anterior que levou o indivíduo a fazer aquela escolha. O grave problema de excesso de peso há de passar por essa análise para se chegar a uma solução.
Os hábitos alimentares são reflexos não só dos valores de um indivíduo, como de um grupo ou nação. Na Índia, é comum não se come carne; na Itália, as massas reinam soberanas; os veganos rejeitam qualquer alimento de origem animal. Essas características nos concedem uma essência, demonstrando escolhas conscientes e substanciais. 
O Brasil é rico em biodiversidade, o que proporciona uma grande variedade de alimentos, não só os convencionais, como também os não convencionais - as famigeradas PANCs (Plantas Alimentícias Não Convencionais). Apesar disso, o que leva um brasileiro a preferir ir ao McDonald fazer sua refeição em vez de optar por uma refeição composta de produtos naturais? Porque é mais gostoso, é ""legal"", é rápido e fácil. É isso? Fizeram-nos acreditar pelo menos. Uma mentira repetida mil vezes... É ""legal"" porque todo mundo está comendo também. É rápido porque no mundo contemporâneo somos impelidos a investir nosso tempo em coisas mais ""importantes"" (por exemplo: trabalhar à estafa para fazer muito dinheiro para subsidiar o tratamento das doenças que vamos adquirir por ter negligenciado a alimentação a vida inteira). É gostoso porque fomos doutrinados a achar que é, assim como fomos doutrinados a depender do açúcar e do sal para dar sabor aos alimentos quando, em verdade, não é necessário. Estamos falando de um processo de alienação cruel, de uma imposição cultural. 
É questionável, por exemplo, como grandes empresas de refrigerante ainda se mantém no mercado. Clarice Lispector, em ""A Hora da Estrela"", disse, ironicamente, que um determinado refrigerante famoso (esse mesmo!) tinha gosto de esmalte, mas ainda assim as pessoas eram subservientes a ele. Ora, não consumimos apenas o refrigerante, mas também o sonho americano, assinamos um tratado referendando a cultura norte-americana. E não há como negá-la como grande influenciadora da nossa alimentação, sobretudo após os Estados Unidos se firmarem como nação sobrepujante após a Guerra Fria.
Se formos analisar o problema do excesso de peso sob a ótica da alienação cultural, será possível perceber o quanto esse aspecto é determinante. Vide o atual surto de diabetes e obesidade entre os índios xavantes no Brasil.
Não há falar em proibição de se consumir certos alimentos, mas por que eles são consumidos mesmo sabendo dos seus malefícios. É preciso haver um resgate de si mesmo como sujeito capaz de determinar o tipo de alimentação que se quer consumir e responder a si mesmo o porquê dessa escolha: ela é legítima? O escritor Henry David Thoreau, em ""Walden"", fala que o que degrada o homem é comer aquilo que não é alimento para nossa vida animal ou para inspirar nossa vida espiritual, e sim alimento para os vermes que nos possuem.",[160 200 200 200 200 960],2018
13.html,epidemia-alimentar-sobrepeso-e-obesidade,Obesidade: uma questão de saúde pública,"O sobrepeso e a obesidade podem ser entendidos como consequência de um consumo de calorias acima da capacidade do organismo de queimá-las. Muitos estudiosos vêm considerando-os uma epidemia, visto que já atingem 40% da população adulta global e 20% da infantil.
A preocupação com o aumento do número de casos de obesidade vai além da questão estética; o ganho de peso traz consequências danosas à saúde e reduz a qualidade de vida desses indivíduos. Suas principais causas são o sedentarismo, o consumo exagerado de alimentos ricos em açúcares e altamente processados (biscoitos recheados, fast-food, refrigerantes, etc.) e também a hereditariedade que pode afetar o metabolismo individual.
Sabe-se que o excesso de peso pode acarretar em diversos problemas, como as doenças cardiovasculares, artrose, osteoporose, distúrbios psicológicos, lombalgia e diversos tipos de câncer. Todas essas condições geram um ônus aos serviços de saúde públicos que nem sempre conseguem suprir as demandas dessa população.
Por se tratar de uma condição complexa, os pacientes obesos requerem um atendimento multiprofissional que possa auxiliá-los em todas as dificuldades advindas de seu problema de saúde, para que esses possam ter confiança e buscar uma vida mais saudável.
Diante do exposto, compreende-se que a obesidade vem se tornando um problema de saúde pública e, portanto, são necessárias políticas e posicionamentos que visem soluções para o problema em todos os níveis de atenção, abrangendo as diversas faixas etárias e condições sociais.",[200 160 200 160 120 840],2018
16.html,epidemia-alimentar-sobrepeso-e-obesidade,A Epidermia da Obesidade,"A Obesidade é um problema atual no mundo, sabe-se que essa doença é a segunda maior causa de morte e tem acabado com o alto estima de muitas pessoas que sofrem com essa epidermia.
Hoje em dia existe várias opções de alimentos com altas calorias e gorduras e propagandas que atraem o consumidor para ingerir em excesso alimentos industrializados e pobres em proteínas trazendo a obesidade e outras causas, por exemplo, baixa pressão arterial diabete e depressão, uma má alimentação pode leva a óbito e causa transtornos para a vida toda. 
Estima-se que 40% da população adulta e 20% das crianças e adolescentes já sofrem com o sobrepeso ou obesidade. ""A maior riqueza é a saúde"" confirmar o filósofo Waldo, baseado nisso, acredita-se que o governo tem que toma atitudes na saúde pública para combate a obesidade e evitar mais mortes. Os Estados unidos e o Brasil é um dos primeiros nas pesquisas feitas pelas universidades a ter o maior consumo de calorias.
Reduzindo os produtos industrializados e calóricos na merenda escolar e nos supermercados é a medida que o governo deve toma, trazer também projetos educativos para ensinar a população a ter uma boa alimentação e colocar no prato das crianças alimentos ricos em proteínas e vitaminas e disponibilizar consultas com nutricionistas e com psicológos para direcionar as pessoas já enfrentam a obesidade a ter o controle sobre o corpo, exercendo essas atividades pode trazer benefícios econômicos e o bem estar da nação.",[ 80  80 120  80 120 480],2018
8.html,epidemia-alimentar-sobrepeso-e-obesidade,Corpo humano em dia,"Tudo em excesso faz mal. Com a alimentação não é diferente. Segundo uma pesquisa da BBC Brasil, ela mostrou que quase 40% da população adulta do mundo - e cerca de 20% das crianças e adolescentes entre 5 e 18 anos - já sofrem de sobrepeso ou de obesidade. No Brasil, isso não é diferente do resto do mundo. Sendo assim, quais seriam as causas do aumento da obesidade e como acabar com ela e ter uma vida mais saudável?
Sabe-se que o excesso de uma má alimentação tem sido o principal fator para o aumento de peso da polução brasileira. As redes de fast food - comida rápida - são as principais causadoras e campeãs em termos de aumento da obesidade. A maioria dos brasileiros, principalmente as crianças, são apaixonados por esse tipo de comida e, claro, também pela comodidade e praticidade que elas proporcionam, além da saciedade momentânea. No entanto, nesse tipo de alimentação esconde vilões, como o sódio, principal potencializador da hipertensão, ou seja, causa a parada do coração, bem como o açúcar, que aumenta o sobrepeso das pessoas.
Além disso, o sedentarismo também contribui para o aumento da obesidade no país. Muitas pessoas passam mais tempo em casa, ainda mais agora com a era das redes socias, conversando no Facebook e no Instagram, por exemplo, do que pedalando, nadando e caminhando em espaços públicos e abertos, enfim, exercitando-se. Tudo isso tem um impacto no corpo, como o acúmulo de gorduras, aumentando, assim, o peso desses indivíduos. E em casos mais graves, levando até à morte, uma vez que a obesidade, segundo levantamentos, tornou-se a segunda causa de mortes no mundo.
Conclui-se, portanto, que medidas simples ajudariam a diminuir a obesidade da maioria dos brasileiros. Como alimentar-se em casa e de preferência com alimentos de origens conhecidas, como as que são feitas em casa, livres de conservantes. Além disso, passar a frequentar mais parques e academias para não deixar o modismo do sedentarismo acompanhá-los. Só assim, eles terão a oportunidade de ter uma vida mais saudável, além de manter a saúde do corpo humano em dia e longe do sobrepeso.",[160 160 160 160 160 800],2018
15.html,epidemia-alimentar-sobrepeso-e-obesidade,A propaganda e o excesso de peso,"O mundo evoluiu, trazendo junto a sua evolução alguns problemas, dentre eles o sobrepeso e a obesidade que acomete crianças, adultos e idosos causando lhes sérios problemas de saúde que podem inclusive levar a morte. A organização mundial da saúde atribui o excesso de peso e a obesidade a vários fatores, e tem se preocupado em alertar a população a respeito disso, como a mesma já declarou: um desses fatores é a propaganda que exerce importante influência para o crescimento desses problemas. 
A alimentação é considerada a maior vilã de todo esse transtorno, mas outros agentes causadores desses problemas são: a genética, pois existe a questão da hereditariedade, a cultura, que depende do meio onde a pessoa está inserida e até a economia, no que diz respeito a falta de recursos para uma boa alimentação. Aliado a isso, somos bombardeados diariamente tanto nas redes sociais, como na televisão e nas ruas com propagandas de comidas nada saudáveis que acabam sendo irresistíveis e tentadoras.
Um público alvo dessas propagandas são as crianças que não resistem a mistura prazerosa de açúcar, sal e gordura, quem não se lembra do comercial do Mc Donald`s, onde eles ofereciam brinquedos como brindes dentro do pacotinho de lanche como uma forma de atrai-los, muitos pais mesmo sabendo do risco fazem a vontade dos filhos, alguns cientes de que a longo prazo problemas de saúde podem aparecer, e quando estes aparecem são ali jogados fora toda uma infância, ou dependendo da situação toda uma vida.
Contudo, a criação de hábitos saudáveis começa em casa, com uma boa educação alimentar procurando atenuar ao máximo problemas de saúde futuros. Para combater a questão da desigualdade econômica e a cultura, os governos poderiam diminuir a taxação sobre alimentos saudáveis para que esses pudessem ser mais acessíveis a todos, e criar nas escola um programa que substitua a merenda escolar tradicional por uma mais saudável, fazer palestras e seminários com o tema e investir pesado em propagandas de incentivo a boa alimentação.",[120 160 160 120 120 680],2018
14.html,epidemia-alimentar-sobrepeso-e-obesidade,"Se aceite como você é, mas com saúde","Quartos grandes, cozinhas pequenas e salas vazias é o retrato das moradias nos tempos de hoje. As famílias já não se reúnem mais para o tradicional almoço de domingo. Cozinhar, bate-papo, ver as crianças correndo pela casa, isso ficou para trás, registrado na mente dos mais velhos, dos saudosistas.
O prazer de cozinhar para o família e os amigos ficou no passado. Nos tempos de hoje a pessoas procuram pelo prático e rápido, o sabor de uma boa comida feita na hora ficou em segundo plano. Pra quê perder tempo cozinhando, com uma simples ligação qualquer tipo de refeição bate na sua porta a hora que você quiser. Uma passadinha rápida no supermercado tudo pronto, temperadinho.
O reflexo de tanto comodismo é o sedentarismo e junto com ele uma grande quantidade de obesos de todas as idades e classes sociais. Envoltos nas redes sociais e programas televisivos que pregam a todo momento ""se aceite como você é"", e esquecem que essas pessoas estão com sobre peso e se não estão logo, logo ficarão com algum problema de saúde. A final ficar preso em um celular na frente de uma televisão, sem disposição até para pegar, fazer uma refeição não é nada saudável.
Por quê ao invés de pregar se aceite como você é a mídia não começa uma campanha: Se aceite como você é, mas com saúde. Coma mais, melhor e viva mais. Vai que a moda pega como tantas outras.
O Governo deveria desenvolver políticas sociais com orientações sobre que determinados alimentos causam a saúde, sobre taxar alimentos ricos em sal, açúcar e gorduras ruins. Possibilitar que as escolas sirvam somente produtos saudáveis. E principalmente que nos produtos industrializados venham com rótulos grandes de fácil entendimento a composição da composição do alimento que o indivíduo está ingerindo. 
O ideal seria que as famílias, que os amigos voltassem a se reunir mais em suas cozinhas, que resgatassem o prazer de cozinhar, de fazer uma boa e saudável comida, o bom e velho arroz com feijão.",[120  80  80  80 120 480],2018
11.html,epidemia-alimentar-sobrepeso-e-obesidade,A importância de bons hábitos contra a epidemia alimentar,"Uma das grandes preocupações mundiais da atualidade, é a obesidade. No momento que pesquisas apontam, ser essa, a segunda causa de morte da população, devido as complicações que esse mal gera, é notória a relevância do tema para a sociedade em geral. Mas, quais as causas e o que pode-se fazer para erradicar essa epidemia?
No que tange as causas, não é temerário fazer uma reflexão sobre os avanços da sociedade moderna e capitalista dominante. O incentivo ao consumo imediato e compulsivo e a inserção de substâncias, nos alimentos, que geram sensações de prazer e até viciosas, para bancar o bem-estar do capital das empresas, colabora para maus hábitos alimentares e, consequentemente, o acúmulo de peso. Esse incentivo, também está em outros setores, fazendo com que o indivíduo busque bens materiais e se esforce para obtê-los, e assim, ele trabalha mais ou estuda mais horas por dia, dormindo menos e fazendo menos atividades físicas diárias, o que contribui para a obesidade.
Conforme pesquisa da Universidade de Duke, dos Estados Unidos, 40% das nossas ações diárias são hábitos, ou seja, você não pensa, apenas, as faz. Nesse sentido, para combater a obesidade deve-se combater os hábitos que levam à procrastinação de uma vida saudável, como por exemplo, atividades físicas diárias, alimentação balanceada e menos calórica, repouso para o corpo e a mente após atitudes exaustivas. Muitas vezes, basta refletir sobre a rotina diária para enxergar onde estão e quais são os hábitos ruins que se tem, e, dessa forma, é possível substituí-los por outros mais saudáveis.
Além da atuação governamental na educação de jovens e crianças a fim de esclarecer e incentivar a importância com o cuidado na alimentação e com a prática de hábitos saudáveis em geral, deve-se atuar incrementando políticas públicas, por meio de leis, por exemplo, que limitam empresas de colocar em alimentos substâncias viciosas ou que são potenciais para o acúmulo de gordura no corpo. Além disso, é necessário que o próprio cidadão esteja sempre atento consigo mesmo, para evitar hábitos que possam prejudicar sua saúde.",[160 200 200 160 200 920],2018
9.html,epidemia-alimentar-sobrepeso-e-obesidade,A obesidade humana,"A obesidade humana é um problema que vem se agravando, a cada dia, e poucas medidas são tomadas pela nossa sociedade, que seja realmente eficiente para a solução desse caso alarmante.
Ninguém consegue viver sem comer, isso é óbvio. No entanto a comida pode se tornar um inimigo mortal do ser humano. Quase 40%, por cento, da população mundial adulta e 20%, por cento, das crianças e adolescentes, entre 5 e 18 anos, já sofrem de sobrepeso e obesidade sendo a segunda causa de morte no mundo, devido a série de riscos que acarreta a saúde.
Em virtude dos fatos mencionados, para combater o sobrepeso e a obesidade da população, são necessárias várias medidas de conscientização da população, dos governantes e setores industriais ao consumo saudável dos alimentos a esse ""novo ciclo"" da vida moderna.",[120 120 120 120 120 600],2018
10.html,epidemia-alimentar-sobrepeso-e-obesidade,"Dois pesos, duas medidas","Segundo Zygmunt Bauman, sociólogo polonês, a falta de solidez nas relações sociais, políticas e econômicas é característica da ""modernidade líquida"" vivida no século XX. Com isso, a epidemia alimentar, quando se refere ao sobrepeso e à obesidade, seja por discriminação social, seja por falta de instrução alimentar, reflete essa realidade.
É indubitável que o governo federal bem como as aplicações de leis esteja entre as causas do problema. De acordo com Aristóteles, a política deve ser utilizada de modo que, por meio da justiça, o equilíbrio seja alcançado na sociedade. De maneira análoga, é possível perceber que, no Brasil, a discriminação social contra indivíduos que sofrem de distúrbios alimentares - os chamados ""gordinhos"" -, rompe essa harmonia, haja vista que, embora existam grandes avanços em projetos de leis, há lacunas que permitem a ocorrência dos crimes, como as muitas vítimas que sofrem por não ter acessibilidade adequada nos transportes públicos coletivos. Desse modo, evidencia-se a importância do esforço da regulamentação como forma de combate à problemática.
Outrossim, destaca-se a falta de educação alimentar como elemento marcante ou impulsionador da epidemia alimentar. Segundo Paulo Freire, se a educação sozinha não pode transformar a sociedade, tampouco sem ela a sociedade muda. Seguindo essa linha de pensamento, observa-se que a inexistência instrucional alimentar pode ser encaixada na teoria do filósofo, uma vez que, se a família, que é a grande responsável por gerir e formar o indivíduo, não ensinar a sua descendência bons hábitos alimentares, a tendência é a pessoa ser influenciada a adotar o mesmo comportamento. Assim, enquanto existir a mentalidade de que a escola é responsável por 100% de todo o ensino que pode ser transmitido para uma criança, o problema continuará se agravando no Brasil. 
O combate à liquidez citada inicialmente, a fim de conter o avanço da epidemia alimentar, deve torna-se efetivo uma vez que a discriminação social e a falta de educação alimentar continuam intrinsecamente ligada à realidade do país. Sendo assim, desde que haja parceria entre governo, comunidade e família, será possível amenizar o sobrepeso e a obesidade, construindo uma sociedade mais fiel aos princípios fundamentais da constituição.",[120  80  80  80  40 400],2018
